 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,13442.992,1,89,532.003,4091.954,2350.575,143.678,137.931,144.695,118.291,155.245,0.597,161.022,4097.701,2367.816,145.176,136.071,1.223,0.818,0.831
2,61203.597,1,62,1263.014,1545.977,3563.218,247.126,396.552,350.015,222.638,104.280,0.482,407.114,1626.437,3563.218,108.947,244.921,1.572,0.636,0.836
3,9281.279,15,92,616.407,4356.322,4839.081,258.621,63.218,269.676,43.820,176.604,0.307,259.640,4356.322,4890.805,5.080,53.733,6.154,0.162,0.771
4,35605.762,1,70,799.399,1258.621,3683.908,241.379,229.885,233.798,193.905,25.490,0.700,270.176,1264.368,3862.069,29.291,202.659,1.206,0.829,0.891
5,8752.808,1,70,385.128,3247.127,1977.012,103.448,126.437,126.512,88.090,110.824,0.742,134.045,3247.127,1982.759,120.964,95.099,1.436,0.696,0.882
6,16481.702,1,77,567.303,2609.195,2942.529,183.908,143.678,165.803,126.566,1.086,0.644,187.113,2609.195,3034.483,10.620,143.678,1.310,0.763,0.869
7,24673.010,0,90,800.794,5862.069,4321.839,252.874,224.138,292.296,107.476,142.071,0.483,308.958,5867.816,4321.839,133.493,121.860,2.720,0.368,0.859
8,6738.011,0,56,362.139,5741.379,3304.598,109.195,97.701,101.450,84.565,22.816,0.646,112.913,5741.379,3321.839,165.256,95.950,1.200,0.834,0.850
9,8356.454,2,105,474.532,1436.782,2988.506,160.920,137.931,201.523,52.797,143.598,0.466,208.249,1436.782,2994.253,140.599,62.302,3.817,0.262,0.828
10,22063.682,1,77,667.384,3040.230,1632.184,155.172,235.632,227.780,123.331,74.211,0.622,241.242,3086.207,1867.816,77.619,136.290,1.847,0.541,0.871
11,22592.153,12,77,650.552,3293.104,3321.839,201.149,195.402,222.853,129.077,43.502,0.671,231.959,3293.104,3494.253,48.013,145.714,1.727,0.579,0.872
12,23516.978,0,85,731.011,2287.356,4132.184,166.667,264.368,242.018,123.721,68.795,0.553,271.091,2287.356,4362.069,57.995,139.501,1.956,0.511,0.835
13,12485.137,1,66,484.632,1132.184,3120.690,160.920,132.184,158.752,100.135,161.195,0.668,174.792,1137.931,3166.667,152.592,119.953,1.585,0.631,0.868
14,12815.432,2,110,951.036,4816.092,4867.816,160.920,339.080,328.044,49.741,116.315,0.178,372.900,4821.839,4867.816,114.590,61.411,6.595,0.152,0.759
15,37587.530,0,99,931.992,1678.161,3827.586,310.345,206.897,329.684,145.163,18.531,0.544,334.372,1683.908,4017.241,28.768,152.748,2.271,0.440,0.890
16,41352.889,1,106,886.592,2793.104,3344.828,247.126,247.126,263.126,200.102,130.865,0.661,288.618,2804.598,3350.575,125.272,229.982,1.315,0.760,0.896
17,17670.763,0,77,657.524,1425.287,4856.322,201.149,195.402,232.161,96.912,43.094,0.514,253.135,1431.035,5051.724,39.472,104.461,2.396,0.417,0.831
18,83729.691,1,83,1250.126,2212.644,2626.437,408.046,316.092,395.718,269.404,169.654,0.673,424.860,2218.391,2712.644,156.903,280.211,1.469,0.681,0.894
19,30981.637,0,57,774.199,6258.621,4609.196,258.621,178.161,251.002,157.159,10.866,0.650,266.235,6258.621,4747.127,13.736,178.161,1.597,0.626,0.881
20,20808.562,0,70,618.041,5724.138,3775.862,172.414,178.161,187.653,141.188,46.630,0.685,203.841,5747.127,3954.023,49.574,154.426,1.329,0.752,0.895
21,19091.030,0,89,628.957,4350.575,4551.724,195.402,212.644,255.065,95.299,131.911,0.606,256.633,4385.058,4551.724,124.046,103.421,2.676,0.374,0.886
22,41055.624,0,85,1408.396,390.805,4218.391,534.483,413.793,689.245,75.842,142.196,0.260,632.967,390.805,4252.874,147.609,85.683,9.088,0.110,0.816
23,25432.687,1,91,760.972,3298.851,5040.230,247.126,224.138,276.459,117.131,43.002,0.552,308.958,3333.333,5264.368,46.507,121.915,2.360,0.424,0.880
24,16745.938,0,86,530.609,436.782,3097.701,137.931,183.908,179.135,119.025,63.570,0.747,191.043,477.012,3275.862,68.839,131.103,1.505,0.664,0.907
25,31609.197,0,93,958.347,6321.839,4689.655,385.057,160.920,385.458,104.411,15.682,0.432,393.374,6321.839,4833.333,11.802,115.695,3.692,0.271,0.867
26,34020.348,0,85,953.825,557.471,155.172,333.333,258.621,400.250,108.223,146.041,0.470,403.529,563.218,155.172,144.273,119.924,3.698,0.270,0.877
27,28603.516,1,103,814.260,3873.563,1816.092,201.149,247.126,254.527,143.085,66.623,0.542,279.313,3908.046,2051.724,53.366,157.151,1.779,0.562,0.852
28,8257.366,0,77,401.383,1425.287,821.839,137.931,91.954,131.112,80.188,170.173,0.644,144.137,1431.035,833.333,156.501,89.876,1.635,0.612,0.868
29,27249.308,0,75,810.893,3660.920,2247.126,241.379,195.402,204.128,169.966,165.113,0.521,246.859,3660.920,2321.839,12.095,184.896,1.201,0.833,0.836
30,22228.829,0,68,624.774,5229.885,965.517,189.655,178.161,180.209,157.054,143.529,0.716,199.914,5229.885,1017.241,161.565,170.681,1.147,0.872,0.895
31,25796.011,0,125,1003.985,2143.678,1206.897,229.885,281.609,301.320,109.002,56.815,0.322,313.574,2160.920,1488.506,48.715,124.581,2.764,0.362,0.782
32,24507.862,0,71,705.811,1413.793,1057.471,270.115,137.931,268.789,116.092,168.502,0.618,273.094,1413.793,1132.184,171.529,123.491,2.315,0.432,0.918
33,16448.673,0,55,643.001,471.264,3459.770,155.172,172.414,176.065,118.951,127.992,0.500,191.389,471.264,3494.253,138.652,137.957,1.480,0.676,0.831
34,30981.637,0,137,969.263,4224.138,5080.460,235.632,247.126,232.883,169.386,52.492,0.414,281.140,4224.138,5310.345,49.145,187.305,1.375,0.727,0.830
35,10635.487,1,65,451.543,1810.345,3316.092,143.678,132.184,142.677,94.910,136.277,0.655,166.667,1833.333,3316.092,133.603,101.596,1.503,0.665,0.860
36,16019.290,2,89,581.586,2712.644,3620.690,183.908,189.655,226.681,89.979,47.339,0.595,219.973,2752.874,3810.345,56.725,97.083,2.519,0.397,0.869
37,6308.628,1,82,299.907,3011.494,3695.402,97.701,97.701,98.210,81.788,39.605,0.881,103.608,3051.724,3793.104,70.560,84.506,1.201,0.833,0.910
38,12220.902,0,63,469.771,6528.736,5132.184,155.172,126.437,141.540,109.935,171.860,0.696,156.866,6528.736,5160.920,171.573,117.840,1.287,0.777,0.857
39,29264.105,0,59,930.836,5396.552,2936.782,252.874,293.103,345.598,107.814,130.009,0.424,372.501,5413.793,2936.782,128.108,141.481,3.206,0.312,0.788
40,64902.897,0,86,1190.443,2011.494,3551.724,247.126,413.793,402.502,205.308,99.572,0.576,414.790,2126.437,3965.517,86.028,217.465,1.960,0.510,0.887
41,12716.344,0,72,512.381,1568.966,4586.207,178.161,137.931,167.973,96.390,154.111,0.609,189.045,1568.966,4597.701,160.463,116.703,1.743,0.574,0.836
42,87594.138,0,86,1233.293,4488.506,3781.609,402.299,344.828,408.449,273.053,149.873,0.724,416.221,4545.977,3816.092,144.554,284.885,1.496,0.669,0.912
43,17307.439,1,73,832.826,557.471,3051.724,362.069,97.701,389.223,56.617,8.115,0.314,365.745,557.471,3137.931,8.130,67.997,6.875,0.145,0.810
44,45778.837,0,78,869.182,729.885,2396.552,247.126,304.598,294.924,197.635,113.305,0.761,308.958,821.839,2396.552,99.638,201.888,1.492,0.670,0.925
45,18298.323,3,82,580.769,4011.494,3367.816,166.667,166.667,180.759,128.890,139.308,0.682,201.149,4017.241,3385.058,143.130,145.918,1.402,0.713,0.869
46,99848.069,1,88,1507.661,2896.552,3310.345,459.770,402.299,398.987,318.633,155.736,0.552,460.344,2896.552,3568.966,177.138,347.875,1.252,0.799,0.892
47,59221.829,1,116,1097.672,4390.805,3126.437,356.322,241.379,347.713,216.856,8.624,0.618,366.602,4390.805,3218.391,166.399,216.266,1.603,0.624,0.901
48,7728.895,1,76,416.821,1402.299,2431.035,155.172,74.713,162.992,60.376,170.899,0.559,163.566,1402.299,2431.035,161.565,64.983,2.700,0.370,0.848
49,36266.351,1,78,849.560,5028.736,3379.310,241.379,224.138,228.552,202.036,155.752,0.631,260.212,5057.471,3408.046,136.790,214.638,1.131,0.884,0.861
50,13409.962,0,75,850.715,6103.448,2741.379,155.172,264.368,224.949,75.902,119.313,0.233,293.103,6114.943,2747.127,118.072,111.081,2.964,0.337,0.641
51,19058.001,2,93,715.334,3017.241,1160.920,155.172,270.115,308.741,78.595,69.228,0.468,291.352,3051.724,1431.035,67.989,86.786,3.928,0.255,0.832
52,8323.425,1,73,418.216,2379.310,4712.644,143.678,86.207,144.768,73.205,167.888,0.598,152.705,2379.310,4718.391,160.201,80.985,1.978,0.506,0.863
53,17934.999,16,87,558.358,2844.828,1689.655,183.908,149.425,170.697,133.778,5.309,0.723,188.257,2844.828,1793.103,12.339,149.425,1.276,0.784,0.879
54,15920.202,3,78,567.880,637.931,252.874,172.414,126.437,165.139,122.747,168.893,0.620,175.075,649.425,264.368,156.801,126.437,1.345,0.743,0.874
55,29561.370,0,74,822.965,1097.701,1971.264,218.391,281.609,305.477,123.213,56.782,0.548,323.119,1103.448,2241.379,51.499,148.545,2.479,0.403,0.810
56,26027.218,0,65,681.090,5448.276,2413.793,218.391,224.138,256.602,129.145,48.764,0.705,250.380,5454.023,2591.954,31.866,127.278,1.987,0.503,0.911
57,14731.141,0,72,520.509,1528.736,1850.575,172.414,143.678,185.613,101.050,32.008,0.683,196.582,1534.483,1977.012,37.875,110.918,1.837,0.544,0.865
58,38875.679,1,88,942.908,3557.471,3419.540,287.356,270.115,288.697,171.453,32.884,0.549,313.574,3614.943,3689.655,48.715,177.638,1.684,0.594,0.819
59,1201050.396,0,72,5363.838,5264.368,2235.632,1367.816,1626.437,1620.328,943.775,55.539,0.525,1698.215,5666.667,3862.069,73.282,952.566,1.717,0.582,0.905
60,21436.122,0,69,637.085,1362.069,2316.092,183.908,189.655,178.743,152.696,126.677,0.664,198.505,1419.540,2321.839,112.109,165.611,1.171,0.854,0.862
61,46967.898,1,65,1049.145,3022.989,3908.046,310.345,293.103,301.774,198.166,134.833,0.536,361.886,3028.736,4005.747,147.319,232.854,1.523,0.657,0.815
62,31939.492,0,82,821.571,2316.092,3109.195,178.161,241.379,236.816,171.722,109.739,0.595,277.355,2321.839,3114.943,124.019,176.481,1.379,0.725,0.893
63,16712.909,1,85,565.908,4620.690,3672.414,166.667,155.172,176.349,120.668,35.863,0.656,199.501,4637.931,3827.586,41.496,132.612,1.461,0.684,0.874
64,49742.373,0,77,1124.844,5580.460,4522.989,229.885,367.816,341.976,185.200,71.549,0.494,375.327,5649.425,4890.805,78.518,222.160,1.847,0.542,0.825
65,49577.225,0,64,1028.946,2229.885,2436.782,367.816,264.368,393.199,160.539,147.573,0.588,398.587,2247.126,2471.264,151.587,171.394,2.449,0.408,0.897
66,196921.664,0,127,2823.386,5678.161,4821.839,770.115,586.207,688.400,364.219,163.522,0.310,841.459,5678.161,4902.299,156.236,522.965,1.890,0.529,0.699
67,12782.403,1,86,590.052,4396.552,2643.678,224.138,80.460,216.432,75.197,8.156,0.461,228.805,4396.552,2701.149,11.592,79.061,2.878,0.347,0.849
68,16878.056,0,67,571.247,4603.448,3258.621,143.678,183.908,181.874,118.158,110.154,0.650,198.505,4643.678,3258.621,112.109,133.876,1.539,0.650,0.843
69,6407.716,1,74,328.234,2557.471,3896.552,103.448,86.207,102.537,79.567,17.294,0.747,109.799,2557.471,3977.012,42.879,85.048,1.289,0.776,0.907
70,7431.629,1,69,448.177,5528.736,3678.161,126.437,114.943,124.094,76.251,43.928,0.465,155.279,5534.483,3781.609,38.991,90.575,1.627,0.614,0.771
71,26423.571,0,76,699.078,1540.230,666.667,241.379,149.425,229.860,146.365,174.624,0.679,243.830,1540.230,770.115,171.870,149.425,1.570,0.637,0.907
72,58858.505,0,86,1212.276,5235.632,2637.931,321.839,367.816,419.335,178.714,128.153,0.503,468.770,5235.632,2637.931,130.525,201.388,2.346,0.426,0.886
73,43466.775,0,76,1008.507,2390.805,936.782,201.149,339.080,304.469,181.771,92.395,0.537,343.916,2477.012,1275.862,80.380,189.271,1.675,0.597,0.885
74,27612.632,0,76,706.628,6413.793,2724.138,241.379,155.172,234.028,150.228,2.990,0.695,245.719,6413.793,2804.598,169.216,152.076,1.558,0.642,0.914
75,14367.817,1,69,523.875,3482.759,4017.241,160.920,143.678,144.411,126.678,0.404,0.658,167.359,3482.759,4074.713,164.055,136.345,1.140,0.877,0.857
76,42574.979,1,83,846.193,3137.931,2333.333,281.609,258.621,245.971,220.384,172.449,0.747,285.338,3137.931,2511.494,9.273,234.710,1.116,0.896,0.885
77,12353.020,0,60,564.275,6741.379,4787.356,224.138,86.207,216.849,72.532,172.477,0.488,229.021,6741.379,4804.598,162.474,85.720,2.990,0.334,0.840
78,9215.220,1,77,419.610,5183.908,4178.161,126.437,103.448,123.337,95.131,14.375,0.658,146.861,5183.908,4264.368,30.579,103.448,1.296,0.771,0.839
79,9380.368,1,77,443.416,2448.276,3867.816,120.690,126.437,117.520,101.629,47.862,0.600,135.637,2459.770,3994.253,53.616,120.134,1.156,0.865,0.810
80,85182.987,0,63,1465.389,189.655,4764.368,425.287,379.310,483.931,224.120,30.701,0.498,512.301,218.391,5137.931,46.818,247.966,2.159,0.463,0.861
81,41947.419,0,76,900.058,2965.517,4747.127,304.598,195.402,309.048,172.818,16.560,0.651,332.192,2965.517,4919.540,30.114,193.952,1.788,0.559,0.896
82,62128.422,0,79,1246.520,2425.287,4683.908,362.069,270.115,356.745,221.739,144.178,0.502,407.073,2425.287,4701.150,149.452,249.137,1.609,0.622,0.855
